plu,category,commodity,variety,size,measurements_north_america,measurements_rest_of_world,restrictions_notes,botanical_name,aka,revision_date,date_added,gpc,image_url,image
4319,Fruits,Melon,Cantaloupe/Muskmelon,Large,15 size and larger,Average Fruit Weight =  1135g and above,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4320,Fruits,Melon,Casaba,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4321,Fruits,Melon,Cinnabar,All Sizes,NA,NA,NA,Cucumis melo,NA,2018-10-08,1999-12-31,NA,NA,NA
4322,Fruits,Melon,Crenshaw,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4323,Fruits,Berries,Strawberries,Bulk,NA,NA,NA,Fragaria ananassa,NA,1999-12-31,1999-12-31,NA,NA,NA
4324,Fruits,Melon,French Afternoon,All Sizes,NA,NA,NA,Cucumis melo,NA,2018-10-08,1999-12-31,NA,NA,NA
4325,Fruits,Melon,French Breakfast,All Sizes,NA,NA,NA,Cucumis melo,NA,2018-10-08,1999-12-31,NA,NA,NA
4326,Fruits,Melon,Galia,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4327,Fruits,Melon,Orange Flesh/Cantaline,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4328,Fruits,Limequats,NA,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4329,Fruits,Melon,Honeydew/White Honeydew,Small,6 size and smaller,Average Fruit Weight =  less than 2040g,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4330,Fruits,Melon,Mayan,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4331,Fruits,Melon,Mickey Lee Watermelon/Sugarbaby,All Sizes,NA,NA,NA,Cucumis melo,NA,2018-10-08,1999-12-31,NA,NA,NA
4332,Fruits,Melon,Muskmelon,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4333,Fruits,Melon,Pepino,All Sizes,NA,NA,NA,Cucumis melo,NA,2018-10-08,1999-12-31,NA,NA,NA
4334,Fruits,Melon,Persian,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4335,Fruits,Melon,Prince,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4336,Fruits,Melon,Santa Claus,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4337,Fruits,Melon,Saticoy,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4338,Fruits,Melon,Sharlin,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4339,Fruits,Melon,Spanish/Tendral,All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4340,Fruits,Melon,Watermelon - Yellow,All Sizes,NA,NA,NA,Citrullus lanatus,NA,1999-12-31,1999-12-31,NA,NA,NA
4341,Fruits,Melon,"Watermelon - Yellow, Seedless",All Sizes,NA,NA,NA,Citrullus lanatus,NA,1999-12-31,1999-12-31,NA,NA,NA
4342,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4343,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4344,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4345,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4346,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4347,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4348,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4349,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4350,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4351,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4352,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4353,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4354,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4355,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4356,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4357,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4358,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4359,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4360,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4361,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4362,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4363,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4364,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4365,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4366,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4367,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4368,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4369,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4370,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4371,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4372,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4373,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4374,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4375,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4376,Fruits,Melon,Retailer Assigned (includes pre-cut melons),All Sizes,NA,NA,NA,Cucumis melo,NA,1999-12-31,1999-12-31,NA,NA,NA
4377,Fruits,Nectarine,"Yellow Flesh, Tree Ripened, Ready-to-eat",Small,70 size and smaller,Average Fruit Weight =  less than 185g,NA,Prunus persica,NA,1999-12-31,1999-12-31,NA,NA,NA
4378,Fruits,Nectarine,"Yellow Flesh, Tree Ripened, Ready-to-eat",Large,66 size and larger,Average Fruit Weight =  185g and above,NA,Prunus persica,NA,1999-12-31,1999-12-31,NA,NA,NA
4379,Fruits,Nectarine,Retailer Assigned,All Sizes,NA,NA,NA,Prunus persica,NA,1999-12-31,1999-12-31,NA,NA,NA
4380,Fruits,Nectarine,Retailer Assigned,All Sizes,NA,NA,NA,Prunus persica,NA,1999-12-31,1999-12-31,NA,NA,NA
4381,Fruits,Oranges,Blood,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4382,Fruits,Oranges,Juice,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4383,Fruits,Tangelo,Minneola,All Sizes,NA,NA,NA,Citro paradisi X,NA,1999-12-31,1999-12-31,NA,NA,NA
4384,Fruits,Oranges,Navel,Small,125 size and smaller,Average Fruit Dimensions = less than 77mm,"Restricted for items grown east of the Mississippi River in the U.S., east of the Ontario/Manitoba border in Canada and Texas, Arizona and New Mexico in the U.S.",Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4385,Fruits,Oranges,Navel,Large,100 size and larger,Average Fruit Dimensions = 77mm and above,"Restricted for items grown east of the Mississippi River in the U.S., east of the Ontario/Manitoba border in Canada and Texas, Arizona and New Mexico in the U.S.",Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4386,Fruits,Oranges,Temple,Small,125 size and smaller,Average Fruit Dimensions = less than 65mm,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4387,Fruits,Oranges,Temple,Large,100 size and larger,Average Fruit Dimensions = 65mm and above,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4388,Fruits,Oranges,Valencia,Large,80 size and larger,Average Fruit Dimensions = 77mm and above,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4388,Fruits,Oranges,Valencia,Large,56 size and larger,Average Fruit Dimensions = 84mm and above,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4389,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4390,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4391,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4392,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4393,Fruits,Oranges,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4394,Fruits,Papaya/Pawpaw,Regular,Large,9 size and larger,NA,NA,Carica papaya,NA,1999-12-31,1999-12-31,NA,NA,NA
4395,Fruits,Papaya/Pawpaw,Cooking/Mexican,All Sizes,NA,NA,NA,Carica papaya,NA,1999-12-31,1999-12-31,NA,NA,NA
4396,Fruits,Papaya/Pawpaw,Retailer Assigned,All Sizes,NA,NA,NA,Carica papaya,NA,1999-12-31,1999-12-31,NA,NA,NA
4397,Fruits,Passion Fruit,Purple,All Sizes,NA,NA,NA,Passiflora edulis,NA,1999-12-31,1999-12-31,NA,NA,NA
4398,Fruits,Passion Fruit,Retailer Assigned,All Sizes,NA,NA,NA,Passiflora spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4399,Fruits,Peaches,Indian,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4400,Fruits,Peaches,White Flesh,Small,70 size and smaller,Average Fruit Weight =  less than 185g,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4401,Fruits,Peaches,White Flesh,Large,66 size and larger,Average Fruit Weight =  185g and above,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4402,Fruits,Peaches,Yellow Flesh,Small,70 size and smaller,Average Fruit Weight =  less than 185g,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4403,Fruits,Peaches,Yellow Flesh,Large,66 size and larger,Average Fruit Weight =  185g and above,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4404,Fruits,Peaches,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4405,Fruits,Peaches,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4406,Fruits,Pears,Asian/Nashi - White,All Sizes,NA,NA,NA,Pyrus pyrifolia,NA,1999-12-31,1999-12-31,NA,NA,NA
4407,Fruits,Pears,Asian/Nashi - Yellow,All Sizes,NA,NA,NA,Pyrus pyrifolia,NA,1999-12-31,1999-12-31,NA,NA,NA
4408,Fruits,Pears,Asian/Nashi - Brown,All Sizes,NA,NA,NA,Pyrus pyrifolia,NA,1999-12-31,1999-12-31,NA,NA,NA
4409,Fruits,Pears,Bartlett/Williams/WBC,Large,100 size and larger,Average Fruit Weight =  180g and above,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4410,Fruits,Pears,Bartlett - Red/Red Sensation,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4411,Fruits,Pears,Bosc/Beurre Bosc,Small,110 size and smaller,Average Fruit Weight =  less than 180g,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4412,Fruits,Pears,Bosc/Beurre Bosc,Large,100 size and larger,Average Fruit Weight =  185g and above,Restricted for items grown east of the Mississippi River in the U.S. or east of the Ontario/Manitoba border in Canada.,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4413,Fruits,Pears,Bosc/Beurre Bosc,Large,100 size and larger,Average Fruit Weight =  185g and above,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4414,Fruits,Pears,Comice/ Doyenne du Comice,All Sizes,NA,NA,NA,Pyrus spp.,NA,2009-06-16,2009-06-16,NA,NA,NA
4415,Fruits,Pears,Red,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4416,Fruits,Pears,Anjou,Large,100 size and larger,Average Fruit Weight =  180g and above,NA,Pyrus spp.,D'Anjou,1999-12-31,1999-12-31,NA,NA,NA
4417,Fruits,Pears,Anjou - Red,All Sizes,NA,NA,NA,Pyrus spp.,D'Anjou,1999-12-31,1999-12-31,NA,NA,NA
4418,Fruits,Pears,Forelle/Corella,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4419,Fruits,Pears,French,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4420,Fruits,Pears,King Royal,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4421,Fruits,Pears,Packham/Packhams Triumph,All Sizes,NA,NA,NA,Pyrus spp.,NA,2009-06-16,2009-06-16,NA,NA,NA
4422,Fruits,Pears,Seckel,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4423,Fruits,Pears,Tree Ripened,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4424,Fruits,Pears,Winter Nelis/Honey,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4425,Fruits,Pears,Retailer Assigned,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4426,Fruits,Pears,Retailer Assigned,All Sizes,NA,NA,NA,Pyrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4427,Fruits,Persimmon,Regular (American Persimmon),All Sizes,NA,NA,NA,Diospyros spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4428,Fruits,Persimmon,Japanese/Sharonfruit (Kaki),All Sizes,NA,NA,NA,Diospyros spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4429,Fruits,Persimmon,Retailer Assigned,All Sizes,NA,NA,NA,Diospyros spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4430,Fruits,Pineapple,NA,Large,10 size and larger,NA,Sizes for pineapple based on two-layer lug.,Ananas comosus,NA,1999-12-31,1999-12-31,NA,NA,NA
4431,Fruits,Pineapple,Jet Fresh,Small,12 size and smaller,NA,Sizes for pineapple based on two-layer lug.,Ananas comosus,NA,1999-12-31,1999-12-31,NA,NA,NA
4432,Fruits,Pineapple,Jet Fresh,Large,10 size and larger,NA,Sizes for pineapple based on two-layer lug.,Ananas comosus,NA,1999-12-31,1999-12-31,NA,NA,NA
4433,Fruits,Pineapple,Retailer Assigned,All Sizes,NA,NA,Sizes for pineapple based on two-layer lug.,Ananas comosus,NA,1999-12-31,1999-12-31,NA,NA,NA
4434,Fruits,Plums,"Green (Includes Dolly, Kelsey, Wickson)",Small,60 size and smaller,Average Fruit Dimensions < 50MM,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4435,Fruits,Plums,"Green (Includes Dolly, Kelsey, Wickson)",Large,55 size and larger,Average Fruit Dimensions 50MM & ABOVE,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4436,Fruits,Plums,Italian Prune/Sugar,All Sizes,NA,NA,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4437,Fruits,Plums,"Purple (Includes Queen Rosa, Laroda, Nublana, Queen Ann, Simka, El Dorado)",Small,60 size and smaller,Average Fruit Dimensions < 50MM,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4438,Fruits,Plums,"Purple (Includes Queen Rosa, Laroda, Nublana, Queen Ann, Simka, El Dorado) ",Large,55 size and larger,Average Fruit Dimensions 50MM & ABOVE,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4439,Fruits,Plums,Tree Ripened,Small,60 size and smaller,Average Fruit Dimensions < 50MM,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4440,Fruits,Plums,Tree Ripened,Large,55 size and larger,Average Fruit Dimensions 50MM & ABOVE,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4441,Fruits,Plums,Yellow (Includes Golden Globe),Small,60 size and smaller,Average Fruit Dimensions < 50MM,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4442,Fruits,Plums,Yellow (Includes Golden Globe),Large,55 size and larger,Average Fruit Dimensions 50MM & ABOVE,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4443,Fruits,Plums,Retailer Assigned,All Sizes,NA,NA,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4444,Fruits,Plums,Retailer Assigned,All Sizes,NA,NA,NA,Prunus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4445,Fruits,Pomegranate,NA,Small,42 size and smaller,Average Fruit Dimensions = less than 3 inch,NA,Punica granatum,NA,2007-10-30,2007-10-30,NA,NA,NA
4446,Fruits,Pomegranate,Retailer Assigned,All Sizes,NA,NA,NA,Punica granatum,NA,1999-12-31,1999-12-31,NA,NA,NA
4447,Fruits,Quince,NA,All Sizes,NA,NA,NA,Cydonia oblonga,NA,1999-12-31,1999-12-31,NA,NA,NA
4448,Fruits,Tamarind,NA,All Sizes,NA,NA,NA,Tamarindus indica,NA,2020-04-03,1999-12-31,NA,NA,NA
4449,Fruits,Tangerines/Mandarins,Sunburst,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4450,Fruits,Tangerines/Mandarins,Clementine (includes Fortune),All Sizes,NA,NA,"This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.",Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4451,Fruits,Tangerines/Mandarins,Dancy,All Sizes,NA,NA,NA,Citrus reticulata,NA,2018-10-08,1999-12-31,NA,NA,NA
4452,Fruits,Tangerines/Mandarins,Fairchild,All Sizes,NA,NA,NA,Citrus spp. reticulata blanco,NA,2018-10-08,1999-12-31,NA,NA,NA
4453,Fruits,Tangerines/Mandarins,Honey/Murcott,All Sizes,NA,NA,"This code can be used anyplace in the globe; however, there are other codes for this item that can be used outside of North America.",Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4454,Fruits,Tangerines/Mandarins,Kinnow,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4455,Fruits,Tangerines/Mandarins,Mandarin/Royal,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4456,Fruits,Tangelo,NA,All Sizes,NA,NA,NA,Citro paradisi X,NA,1999-12-31,1999-12-31,NA,NA,NA
4457,Fruits,Tangerines/Mandarins,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4458,Fruits,Tangerines/Mandarins,Retailer Assigned,All Sizes,NA,NA,NA,Citrus spp.,NA,1999-12-31,1999-12-31,NA,NA,NA
4459,Fruits,Tangelo,Jamaican,All Sizes,NA,NA,NA,Citro paradisi X,Ugli®,1999-12-31,1999-12-31,NA,NA,NA
4460,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4461,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4462,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4463,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4464,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4465,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4466,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4467,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4468,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4469,All,For Use With All Commodities,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4470,Fruits,Salad Bar,NA,All Sizes,NA,NA,NA,NA,NA,2018-10-08,1999-12-31,NA,NA,NA
4471,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4472,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4473,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4474,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4475,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4476,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4477,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4478,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4479,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4480,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4481,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4482,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4483,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4484,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4485,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4486,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4487,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4488,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4489,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4490,Fruits,Other Fruits,Retailer Assigned,All Sizes,NA,NA,NA,NA,NA,1999-12-31,1999-12-31,NA,NA,NA
4491,Fruits,Grapefruit,"Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red)",Extra Large,27 size and larger,NA,Restricted for items grown east of the Mississippi River in the U.S or east of the Ontario/Manitoba border in Canada.,Citrus paradisi,NA,2002-05-02,2002-05-02,NA,NA,NA
4492,Fruits,Grapefruit,"Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red)",Extra Large,27 size and larger,Average Fruit Dimensions = 108mm and above,NA,Citrus paradisi,NA,2002-06-02,2002-06-02,NA,NA,NA
